X,Y,Name,Descricao,icon_url
-51.213135,-30.039235,A49,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.194206,-30.016276,A50,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.190431,-30.021264,A51,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.18797,-30.019442,A52,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.189153,-30.017415,A53,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.180042,-30.01032,A54,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.179466,-30.017077,A55,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.190345,-30.013155,A56,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.167085,-30.033724,A58,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.259422,-30.115698,A59,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.192048,-30.060584,A60,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.188375,-30.002351,A61,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.182682,-30.007226,A62,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.164019,-30.019426,A63,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.21166,-30.021989,A64,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.217613,-30.042782,A65,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.215413,-30.044247,A66,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.215967,-30.052509,A67,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.210235,-30.052095,A68,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.216961,-30.058176,A69,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.211622,-30.062737,A70,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.199941,-30.01579,A72,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.157102,-30.00981,A75,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.224786,-30.03624,A76,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.22056,-30.146288,A77,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.190812,-30.053436,A78,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.197873,-30.018847,A80,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.205212,-30.021974,A81,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.198488,-30.021978,A82,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.205749,-30.028273,A83,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.198767,-30.027673,A84,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.202753,-30.001848,A85,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.205168,-30.006061,A86,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.206749,-30.01038,A87,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.19596,-30.00136,A88,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.196302,-30.005736,A89,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.194887,-30.011459,A90,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.200399,-30.008883,A91,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.224321,-30.028391,A94,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.230873,-30.03041,A96,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.230862,-30.03034,A97,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.153847,-30.008854,B08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.206979,-30.019671,B09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.216633,-30.027026,B10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.157164,-30.013686,B13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.220844,-30.093949,B14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.149122,-30.018663,B15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.132858,-30.008323,B16,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.220872,-30.039474,B20,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.175571,-30.001822,B21,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.23032,-30.063446,B22,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.150866,-30.041666,B23,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.229076,-30.044815,B24,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.199573,-29.993663,B25,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.197621,-30.057169,B26,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.211748,-30.022068,B27,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.216569,-30.02235,B28,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.202885,-30.015263,B29,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.149298,-30.002642,B31,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.112793,-30.004171,B35,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.223243,-30.085458,B36,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.24843,-30.103851,B37,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.131034,-30.046312,B38,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.131473,-30.033217,B39,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.190448,-30.008151,B41,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.254334,-30.108337,B42,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.171805,-30.005936,B43,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.155797,-30.018676,B44,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.127537,-29.984937,B45,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.102895,-30.020832,B46,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.17282,-30.067675,B48,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.166884,-30.048508,B49,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.122208,-29.984597,B50,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.205849,-30.069711,B51,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.154171,-30.002404,B52,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.149227,-30.042475,B53,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.111718,-30.015838,B54,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.214639,-30.074364,B55,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.127804,-30.001204,B56,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.166942,-30.00314,B57,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.14318,-30.003384,B58,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.226697,-30.140377,B59,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.203968,-30.059029,B60,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.24047,-30.11331,B61,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.123135,-30.016182,B62,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.099115,-30.007739,B63,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.229813,-30.100526,B64,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.171619,-30.162703,B65,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.190608,-30.164559,B66,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.137973,-30.01516,B67,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.137671,-30.155288,B68,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.143034,-30.160464,B69,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.09945,-30.12412,B70,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.103337,-30.118257,B71,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.107892,-30.11047,B72,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.22074,-30.158493,B73,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.119494,-30.040338,B74,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.193053,-30.068227,B75,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.177976,-30.072177,B76,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.193792,-30.078718,B77,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.242185,-30.084863,B78,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.141363,-30.033391,B79,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.121085,-29.996116,B80,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.15593,-30.036235,B82,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.140857,-30.028786,B83,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.136669,-30.047436,B84,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.130547,-29.976987,B85,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.221092,-30.042913,B86,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.145739,-30.016671,B88,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.161596,-30.069702,B89,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.14567,-30.01033,B90,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.161049,-30.016481,B92,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.19739,-30.055112,B93,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.205671,-30.084002,B94,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.217492,-30.125144,B95,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.100776,-29.989097,B96,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.093449,-30.00016,B97,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.257411,-30.125556,C01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.161096,-30.006033,C02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.184305,-30.054756,C03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.181173,-30.025006,I01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.160875,-30.021269,I03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.227372,-30.030107,I04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.23098,-30.02939,I07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.212901,-30.025743,I08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.232439,-30.031233,I09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.226564,-30.03021,I10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.157831,-30.063379,I11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.200451,-30.041056,I12,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.231736,-30.026718,I13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.235786,-30.101162,I14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.24083,-30.095347,I15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.239294,-30.035178,I18,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.216609,-30.050633,I19,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.222733,-30.025213,I20,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.100402,-30.015612,I21,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.228986,-30.036592,I22,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.212946,-30.11215,I23,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.159789,-30.163423,I24,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.179166,-30.186199,I25,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.170644,-30.118953,I26,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.177634,-30.008869,I28,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.166747,-30.050588,I30,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.235846,-30.10118,I32,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.22228,-30.154641,I33,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.167023,-30.033733,I34,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.225469,-30.072907,I35,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.202405,-30.025523,I37,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.192894,-30.021307,I38,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.18113,-30.025093,I40,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.216542,-30.050638,I41,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.199878,-30.042773,I44,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.239235,-30.035164,I47,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.231794,-30.026744,I48,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.2265,-30.030216,I51,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.249409,-30.087034,I95,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.170331,-30.058702,I96,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.160037,-30.064028,M01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.190578,-30.033747,M02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.216401,-30.029312,M03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.209867,-30.015425,M49,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.198276,-30.00917,M50,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.222409,-30.049642,N42,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.204226,-30.047105,N45,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.185747,-30.046185,N46,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.246424,-30.109883,V01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.233017,-30.073683,V03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.167041,-30.014689,V04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.129198,-30.019907,V05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.123733,-29.991151,V06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.100339,-30.015603,V07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.132197,-30.04518,V08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-51.210251,-30.092701,V09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.412356,-28.257586,B02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.408961,-28.262543,B03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.401889,-28.256708,B04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.424702,-28.269342,B05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.383256,-28.273716,B06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.406754,-28.27186,B07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.395879,-28.271054,B08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.398187,-28.261755,I01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.39828,-28.261745,I02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.411188,-28.261019,I03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.410069,-28.263815,I04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.161274,-25.091864,A02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.162568,-25.080786,A05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.160273,-25.085963,A06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.160529,-25.090235,A07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.173063,-25.085413,A09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.166071,-25.088727,A10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.168153,-25.095865,A11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.165594,-25.107978,A14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.168673,-25.110167,A15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.158279,-25.103117,A17,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.157737,-25.097322,A18,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.179866,-25.083825,A19,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.156565,-25.078132,A20,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.146669,-25.089074,A21,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.153658,-25.122957,A22,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.203475,-25.096209,A23,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.175539,-25.078174,A24,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.138909,-25.083525,A25,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.20486,-25.094216,A26,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.120841,-25.089324,A27,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.15113,-25.06787,A28,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.149753,-25.120064,A29,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.164491,-25.057516,A30,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.171964,-25.06745,A31,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.11775,-25.07074,A32,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.156436,-25.13228,A33,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.178823,-25.104985,A34,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.113791,-25.096417,A35,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.149846,-25.077634,A36,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.154006,-25.103741,A37,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.207305,-25.070026,A38,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.203747,-25.111841,A39,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.187654,-25.097042,A40,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.187572,-25.085542,A41,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.127211,-25.076227,A42,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.097999,-25.104541,A43,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.089845,-25.09363,A44,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.161021,-25.095388,I01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.161077,-25.095415,I02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.133191,-25.079635,V01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.146841,-25.098294,V02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-50.20174,-25.084639,V03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.347196,-31.763458,A02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.3507,-31.767918,A03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.345557,-31.759347,A04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.343826,-31.753751,A05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.340614,-31.771392,A06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.339309,-31.755019,A07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.332059,-31.757324,A08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.344365,-31.769582,A09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.33525,-31.760515,A10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.335911,-31.768406,A11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.341103,-31.774169,A12,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.337856,-31.767902,A13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.342606,-31.776919,A14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.361407,-31.761016,A15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.384528,-31.756431,A16,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.329474,-31.764457,A17,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.35209,-31.719327,A18,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.34613,-31.724765,A19,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.33512,-31.780564,A20,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.331335,-31.777152,A21,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.327929,-31.772251,A22,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.34073,-31.766803,I01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.336399,-31.752533,I02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-52.340712,-31.766753,I03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.341222,-10.18425,A01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.327934,-10.189763,I01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.339492,-10.190793,I02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.345743,-10.207569,I03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.317417,-10.172092,I05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-48.517725,-25.521995,I01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.153967,-25.390878,I02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.179795,-25.424264,I03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.179778,-25.424203,I04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.190042,-25.418172,J01,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.186917,-25.43934,J02,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.194379,-25.436319,J03,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.179592,-25.43439,J04,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.180496,-25.44721,J05,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.175922,-25.417771,J06,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.184915,-25.403011,J07,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.181353,-25.396048,J08,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.185111,-25.453844,J09,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.184648,-25.45976,J10,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.17032,-25.444212,J11,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.160635,-25.442334,J12,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.158888,-25.430219,J13,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.186182,-25.429017,J14,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
-49.151571,-25.421217,J15,BASE_ARD_VIVO2 BASE_ARD_VIVO2.KML,./0.png
